id,label
1343,0.58484477
1425,0.37934965
9079,0.6684393
8367,0.008395016
7054,0.996838
11775,0.9855603
3232,0.0688377
5643,0.0155619085
11761,0.974044
9,0.023131609
3226,0.81665313
4549,0.6189176
5657,0.29460558
2138,0.21411976
1431,0.9862273
8373,0.0073860586
7040,0.06919384
12268,0.99981374
8415,0.99890846
7726,0.17618206
6438,0.9604243
1357,0.17477494
10319,0.08837184
5131,0.20244262
2886,0.018392205
11007,0.44576257
3540,0.067034155
8328,0.159428
12233,0.13291892
6305,0.6970478
9036,0.9965457
2163,0.9966767
10424,0.5848857
4512,0.39706033
4274,0.930053
2605,0.50306237
10342,0.9988084
6463,0.4119289
9750,0.009263247
698,0.004686922
9988,0.7474841
840,0.4281819
14,0.1963276
6477,0.24776989
9744,0.0025892258
1318,0.94039106
7769,0.99913263
854,0.86859095
4260,0.997991
11048,0.8804321
2611,0.092619
10356,0.004410833
5618,0.927828
2177,0.99583495
10430,0.6001976
3269,0.893033
4506,0.07016227
12227,0.027606457
6311,0.20047987
9022,0.99875265
5630,0.97728646
10418,0.19433254
11706,0.999334
3241,0.54217815
8314,0.033430576
7027,0.29011717
1456,0.15135288
6339,0.17504424
1330,0.14072236
7999,0.55597496
8472,0.3114304
7741,0.42158335
4248,0.909794
11060,0.08049694
3527,0.7841147
2639,0.0032610297
5156,0.9955715
11074,0.052138776
3533,0.15931258
5142,0.11037493
9778,0.9712396
28,0.0507887
1324,0.014479935
868,0.095952034
8466,0.023479909
7755,0.16872075
8300,0.14714885
7033,0.07314202
1442,0.15835911
5624,0.040772796
11712,0.033178687
3255,0.008336216
5817,0.19107491
11921,0.9695574
883,0.5143684
9793,0.0058411956
7966,0.8723104
10381,0.186353
10395,0.9942803
8499,0.2050843
897,0.25702626
9787,0.13164508
7972,0.8662869
129,0.032021582
5803,0.0789313
11935,0.8964236
1495,0.5482198
101,0.102600396
3282,0.09115711
5195,0.026239395
2822,0.9859078
9977,0.19232446
7782,0.14937165
667,0.91319215
9963,0.10860968
7796,0.996846
6488,0.012625784
673,0.51308286
5181,0.25007212
2836,0.34735942
3296,0.002975762
11909,0.25331938
2188,0.015756309
115,0.3316007
1481,0.97717047
8894,0.05291003
9552,0.9782821
6661,0.9958637
5368,0.0027022362
10140,0.67869735
2407,0.00814423
3719,0.9999159
4076,0.040053487
4710,0.9976976
11538,0.008451879
10626,0.23618549
2361,0.85084534
9234,0.8436333
6107,0.99992514
1668,0.15504837
12031,0.14282155
7219,0.9991902
9220,0.7444763
6113,0.30709922
12025,0.10412049
4704,0.13944155
10632,0.9988087
2375,0.026472688
10154,0.33577615
2413,0.026860625
4062,0.6608875
8658,0.27469015
8880,0.09444946
9546,0.6126701
6675,0.80575097
5354,0.17230019
3725,0.015361726
11262,0.99512523
7543,0.44141093
8670,0.8802886
6885,0.5623706
1132,0.21096599
9208,0.5391053
1654,0.9949472
7225,0.9584888
8116,0.0074655414
3043,0.9716648
11504,0.12396982
5432,0.9696802
4738,0.2017073
3057,0.5600195
11510,0.9976899
2349,0.0010213852
5426,0.9957224
1640,0.9997405
12019,0.0066280365
7231,0.9999937
8102,0.9885976
1898,0.072200656
7557,0.22405645
8664,0.3734426
6891,0.30470467
1126,0.029213727
6649,0.9981024
5340,0.7463584
10168,0.70992535
3731,0.026721388
11276,0.039361328
3902,0.60401535
10183,0.9781821
8857,0.99748707
459,0.96708775
9591,0.4448899
1873,0.44659114
10829,0.98741245
1867,0.14767691
8843,0.90298176
9585,0.13340056
11289,0.004895836
3916,0.32932192
10197,0.7479891
465,0.014234483
7580,0.9855913
6846,0.09493539
4089,0.8567234
5397,0.008247554
4937,0.93630016
10801,0.38120413
3080,0.11289692
303,0.025978953
1697,0.5296508
1683,0.07736611
317,0.8252419
4923,0.025769293
10815,0.6876744
3094,0.9980371
5383,0.9658785
471,0.017854303
7594,0.98323715
6852,0.9999095
9426,0.019176066
6715,0.54676056
8738,0.38606504
4102,0.9966904
10034,0.9992972
2573,0.9939432
10752,0.1251603
2215,0.9872683
4664,0.99969417
12145,0.99704826
288,0.26271367
9340,0.07160252
6073,0.99630475
7379,0.9159603
12151,0.0338535
1708,0.58058816
9354,0.9595316
6067,0.69410086
10746,0.04642552
2201,0.33795545
11458,0.95438004
4670,0.09811491
4116,0.99939686
3679,0.17915067
10020,0.022039026
2567,0.25846612
5208,0.047574133
9432,0.79030466
6701,0.99818206
3651,0.8368913
11316,0.99991477
10008,0.03789553
3889,0.115458906
5220,0.9162522
6729,0.9297432
1046,0.33705008
7437,0.006062001
8704,0.17119724
7351,0.14035618
8062,0.07358998
12179,0.89384395
1720,0.7831564
5546,0.9487748
2229,0.99446666
4880,0.49378696
3137,0.5257038
11470,0.97801244
4658,0.048015267
5552,0.047267944
4894,0.9894361
3123,0.14701512
11464,0.7584691
7345,0.001313895
8076,0.97164243
1734,0.15995967
9368,0.0660449
1052,0.77299225
7423,0.99377644
8710,0.04632184
3645,0.30069116
11302,0.6628721
5234,0.9967123
3876,0.010204673
8923,0.27517545
9383,0.8628559
1907,0.22788602
12186,0.909124
10949,0.17439735
10791,0.17720246
10785,0.66753596
9397,0.9137372
8089,0.27218106
1913,0.031344563
12192,0.9998661
8937,0.35319996
539,0.17565063
3862,0.33619148
6932,0.93447435
511,0.294488
1085,0.32832205
3692,0.08507228
10975,0.105380535
5585,0.8042433
4843,0.59996957
277,0.868016
7392,0.9716312
263,0.13342836
6098,0.10060853
7386,0.04734552
10961,0.34010974
5591,0.62721443
4857,0.75871164
2598,0.7779095
3686,0.025739014
6926,0.97297585
1091,0.9766481
505,0.017398447
6271,0.24133176
9142,0.101596355
12347,0.45830023
4466,0.8019463
3309,0.9994753
2017,0.05990994
10550,0.8965229
5778,0.3580559
11896,0.28249317
2771,0.99993193
10236,0.017467588
11128,0.93003607
4300,0.9999068
7609,0.8702854
934,0.8791692
12421,0.6432555
1278,0.44280526
6517,0.5587355
9624,0.99996626
920,0.075892806
12435,0.99931633
6503,0.9971486
9630,0.9900851
2765,0.3555919
10222,0.46790594
4314,0.9670634
4472,0.96603435
2003,0.074037105
10544,0.11548284
11882,0.9844329
6265,0.9986218
9156,0.024826378
12353,0.37534416
8248,0.8869723
11672,0.033364832
3335,0.21842414
5744,0.32204276
1522,0.0035149753
8260,0.99111426
7153,0.9878721
908,0.9972414
8506,0.053469718
7635,0.07256588
1244,0.08329329
9618,0.9856427
5022,0.91581416
11114,0.99409264
3453,0.1649636
2995,0.41793317
5036,0.9720148
2759,0.7580507
11100,0.98203796
3447,0.4388207
4328,0.97746
2981,0.14439973
8512,0.9605067
7621,0.10873631
12409,0.92866236
1250,0.69755054
6259,0.023696184
1536,0.99999833
8274,0.13673124
7147,0.17281905
11666,0.042470515
5988,0.82675004
3321,0.95866823
10578,0.91630876
5750,0.42443463
10593,0.79394555
11855,0.99552095
5963,0.004439324
12384,0.04722923
9181,0.46242675
7812,0.8962952
7806,0.0030445755
12390,0.23799762
9195,0.05108294
10587,0.9842757
11841,0.99962676
5977,0.3135996
11699,0.9130599
7190,0.606328
11869,0.92953694
5787,0.9816334
4499,0.9443406
3490,0.9970087
2956,0.56784314
1287,0.8820301
713,0.99840975
9803,0.007761836
707,0.9845331
1293,0.064766645
9817,0.57781535
3484,0.89867
2942,0.033635467
5793,0.5204431
7184,0.07541302
2943,0.7495462
3485,0.9974903
9816,0.86785054
1292,0.86626077
706,0.26374406
7185,0.48619676
5792,0.28749123
4498,0.89199424
11868,0.032093227
5786,0.025127292
7191,0.07853863
9802,0.5048438
712,0.99196315
1286,0.58165777
2957,0.35302538
3491,0.9978204
7807,0.686934
5976,0.15518597
11698,0.07413182
11840,0.98620427
10586,0.01371488
9194,0.25088215
12391,0.26062
9180,0.04759106
12385,0.97206545
5962,0.04492846
11854,0.116324246
10592,0.39431113
7813,0.97979254
1251,0.3678591
12408,0.0734337
7620,0.5117689
8513,0.40878534
2980,0.015367538
4329,0.041314095
3446,0.50180364
11101,0.9672686
2758,0.059886098
5037,0.55444604
5751,0.9724096
10579,0.2982306
3320,0.07966924
11667,0.022956729
5989,0.9634459
7146,0.10228053
8275,0.322736
1537,0.91091883
6258,0.14445317
7152,0.25278512
8261,0.48819456
1523,0.010169357
5745,0.040217638
3334,0.6856129
11673,0.9654045
2994,0.11753154
3452,0.20677981
11115,0.1331169
5023,0.040076107
9619,0.9997605
1245,0.6088816
7634,0.41901383
909,0.4380232
8507,0.011913121
4315,0.6024853
10223,0.005921185
2764,0.42801106
9631,0.19027114
6502,0.7431574
12434,0.18498763
921,0.07628375
8249,0.98748255
12352,0.45702142
9157,0.5719898
6264,0.9885213
11883,0.99848074
10545,0.007421583
2002,0.99980795
4473,0.95619524
5779,0.9999604
11897,0.9865572
10551,0.97846115
2016,0.12714967
3308,0.9959059
4467,0.9999658
12346,0.06028655
9143,0.97596157
6270,0.01303795
9625,0.5357864
6516,0.7539698
1279,0.80566293
12420,0.34986484
935,0.99518365
7608,0.9959464
4301,0.31119898
11129,0.028887212
10237,0.0988127
2770,0.6165793
4856,0.469633
5590,0.9935891
10960,0.04990995
7387,0.015509814
6099,0.499546
262,0.87836975
504,0.025016129
1090,0.3155566
6927,0.018529862
3687,0.2746243
2599,0.97685957
3693,0.99118614
1084,0.059988976
510,0.38611382
6933,0.0131878555
7393,0.99043524
276,0.7057173
4842,0.67276025
5584,0.86720455
10974,0.9959084
12193,0.3463794
8088,0.94546854
1912,0.8178861
9396,0.99788535
10784,0.03802991
3863,0.03995645
8936,0.99978137
538,0.029171467
8922,0.058704853
3877,0.9982729
10790,0.6008317
10948,0.4396275
12187,0.01759553
1906,0.98806596
9382,0.056512564
9369,0.9818224
1735,0.27506366
8077,0.99949646
7344,0.94321024
11465,0.1642097
3122,0.15144756
4895,0.651736
5553,0.95354974
5235,0.86635315
11303,0.97737384
3644,0.023142397
8711,0.008057296
7422,0.9933732
1053,0.9670893
8705,0.06405282
7436,0.9944697
1047,0.05444631
6728,0.8999589
5221,0.18529508
3888,0.08270997
10009,0.11305237
11317,0.016463071
3650,0.9917333
4659,0.3552001
11471,0.35148004
3136,0.99831927
4881,0.13539335
2228,0.98636997
5547,0.2692945
1721,0.055994242
12178,0.8319768
8063,0.2665338
7350,0.619146
4671,0.98688006
11459,0.996563
2200,0.023432016
10747,0.79503655
6066,0.9775175
9355,0.006010741
1709,0.07579091
12150,0.16183436
7378,0.8593273
6700,0.9371028
9433,0.9527516
5209,0.36510044
2566,0.9995973
10021,0.08363047
3678,0.29709244
4117,0.25339204
2572,0.15577865
10035,0.5765202
4103,0.68236375
8739,0.5091557
6714,0.013267934
9427,0.99995357
6072,0.99877465
9341,0.6392444
289,0.98745346
12144,0.0010175407
4665,0.9961171
2214,0.9999059
10753,0.3047427
3095,0.9918009
10814,0.070252985
4922,0.063988864
316,0.5626849
1682,0.9716046
6853,0.99995524
7595,0.99963105
470,0.5107804
5382,0.33537593
5396,0.9031979
4088,0.18602109
6847,0.9923928
7581,0.02141112
464,0.34084854
1696,0.9977152
302,0.11912167
3081,0.33942527
10800,0.2539729
4936,0.051328033
1866,0.9775189
10828,0.025243431
10196,0.9933797
3917,0.9980937
11288,0.065240175
9584,0.99985063
8842,0.9999666
9590,0.8208324
8856,0.3166209
458,0.02944994
10182,0.25743774
3903,0.011826634
1872,0.911112
8103,0.5175862
1899,0.41026708
7230,0.45783618
12018,0.11152503
1641,0.20616102
5427,0.5091565
2348,0.07128903
11511,0.15556791
3056,0.056429148
4739,0.12424523
11277,0.99992716
3730,0.22718471
10169,0.99320054
5341,0.3127327
6648,0.93549657
1127,0.045208633
6890,0.0029253066
8665,0.14357218
7556,0.24625799
1133,0.046661735
6884,0.28148562
8671,0.58152497
7542,0.9911002
11263,0.0201962
3724,0.6451935
5355,0.10709733
5433,0.9992332
11505,0.1374766
3042,0.00825718
8117,0.44167775
7224,0.013534695
1655,0.2052835
9209,0.38198078
2374,0.96842813
10633,0.9856608
4705,0.6944664
12024,0.9990599
6112,0.25902817
9221,0.2648084
6674,0.99994683
9547,0.789106
8881,0.9985579
8659,0.15177926
4063,0.9187794
2412,0.89849055
10155,0.88678896
4077,0.3997177
3718,0.9908226
2406,0.763741
10141,0.9932736
5369,0.9861057
6660,0.4403174
9553,0.37810993
8895,0.026079953
7218,0.83796203
12030,0.79308856
1669,0.99723434
6106,0.99220383
9235,0.34717357
2360,0.001304388
10627,0.073643506
11539,0.99075586
4711,0.92502856
2837,0.032260835
5180,0.98285145
672,0.038621724
6489,0.51385504
7797,0.98754007
9962,0.95770997
1480,0.028753519
114,0.46628997
2189,0.9996568
11908,0.03110373
3297,0.2019757
3283,0.08044621
100,0.26338983
1494,0.049934953
666,0.62532276
7783,0.91750574
9976,0.9856247
2823,0.082674205
5194,0.7822317
7973,0.009358019
9786,0.80342007
8498,0.13092312
896,0.8361046
10394,0.07181114
11934,0.7304923
5802,0.003578037
128,0.0013971031
11920,0.9972229
5816,0.55781037
10380,0.6220709
7967,0.9994184
9792,0.14956409
882,0.8394567
7754,0.007980943
869,0.8677352
8467,0.88675505
1325,0.101404905
29,0.94504684
9779,0.9475618
5143,0.5635211
3532,0.59555537
11075,0.014989257
3254,0.55506754
11713,0.9643191
5625,0.7587973
1443,0.8386679
7032,0.26209918
8301,0.9951085
6338,0.16660589
1457,0.8543154
7026,0.94004947
8315,0.045472234
3240,0.4883361
11707,0.7882501
10419,0.9995451
5631,0.90507835
5157,0.93426526
2638,0.5971366
3526,0.8430697
11061,0.01205796
4249,0.038531303
7740,0.061279505
8473,0.24415195
7998,0.78857124
1331,0.76748025
10357,0.99684966
2610,0.015790462
11049,0.63348657
4261,0.9287471
855,0.053990006
7768,0.023566514
1319,0.6812324
9745,0.26743507
15,0.18941492
6476,0.9984609
9023,0.99995303
6310,0.4287066
12226,0.9795784
4507,0.3268956
3268,0.04860547
10431,0.033115238
2176,0.51615953
5619,0.90550315
4513,0.27662754
10425,0.9016996
2162,0.07630998
9037,0.24767381
6304,0.17137814
12232,0.583228
8329,0.1857247
841,0.0061455965
9989,0.54151237
699,0.012555957
9751,0.9035138
6462,0.950806
10343,0.065778434
2604,0.87056905
4275,0.12902862
10433,0.9660249
2174,0.998597
4505,0.90829384
12224,0.082536936
9021,0.9995526
6312,0.81053627
9747,0.9212117
6474,0.060365975
17,0.83343244
8459,0.21112964
857,0.9650948
4263,0.0437074
10355,0.9721449
2612,0.8924928
4277,0.080632925
3518,0.35853192
10341,0.004821241
2606,0.9491797
5169,0.046742707
9753,0.16396675
6460,0.8155179
843,0.23461401
7018,0.9975319
12230,0.81419873
1469,0.9997929
9035,0.40438333
6306,0.8263216
10427,0.96793675
2160,0.17416221
11739,0.31582466
4511,0.9766481
7030,0.35559675
8303,0.9911778
12218,0.030421466
1441,0.0028030872
5627,0.055272162
2148,0.791669
3256,0.15756106
11711,0.78772795
4539,0.93948257
3530,0.9058511
11077,0.014612824
10369,0.07102916
5141,0.4542985
6448,0.75994235
1327,0.902158
7756,0.89516723
8465,0.09100115
1333,0.99948025
7742,0.06517109
8471,0.19462684
3524,0.9234582
11063,0.6966101
5155,0.9336535
5633,0.9602846
3242,0.03112945
11705,0.9996247
7024,0.110732496
8317,0.40281153
1455,0.01672548
9009,0.9910264
5800,0.057400286
11936,0.095567286
10396,0.87286615
2809,0.020152122
11088,0.023338974
894,0.111834556
9784,0.8898866
7971,0.035367906
9948,0.27774718
880,0.06344223
9790,0.1180751
658,0.99943495
7965,0.85017085
10382,0.14757556
5814,0.035903692
11922,0.98015916
3295,0.24487716
116,0.016222864
1482,0.8301014
9960,0.90791726
7795,0.0057833493
670,0.77286255
5182,0.010827363
2835,0.98256576
5196,0.05570346
2821,0.7214452
4288,0.18409142
9974,0.05721274
7781,0.24425587
7959,0.113125235
664,0.16916972
1496,0.7416395
102,0.99871826
3281,0.69812053
5828,0.9615141
2410,0.23166448
10157,0.3313948
11249,0.9942745
4061,0.115154624
7568,0.0043368936
1119,0.025724202
8883,0.99998194
6676,0.8334234
9545,0.04238093
6110,0.00072932243
9223,0.02330044
12026,0.64769334
4707,0.23826504
3068,0.91169196
2376,0.99999964
10631,0.04209572
5419,0.6641006
4713,0.6033106
2362,0.95162153
10625,0.92535543
6104,0.96771574
9237,0.2650367
12032,0.8130528
8129,0.09030384
8897,0.9904343
499,0.9913426
6662,0.9780555
9551,0.9748088
2404,0.999618
10143,0.9928185
4075,0.010019839
8667,0.5437899
7554,0.99829936
6892,0.23624504
1125,0.0469639
9579,0.32199818
5343,0.9063286
11275,0.021951318
3732,0.5829304
11513,0.91521716
3054,0.26540595
5425,0.4355271
1643,0.99751127
8101,0.9388802
7232,0.29472798
6138,0.08114123
1657,0.088614404
8115,0.17015839
7226,0.9994507
11507,0.3282253
3040,0.09777483
10619,0.37486392
5431,0.61179054
5357,0.8418911
2438,0.9974047
11261,0.9937351
3726,0.088615775
4049,0.9944952
8673,0.56580216
7540,0.41757727
6886,0.99665654
1131,0.99044156
8840,0.060447633
9586,0.14920068
8698,0.09532243
3915,0.99984926
10194,0.05640024
1864,0.09139848
328,0.8693081
1870,0.17400163
4908,0.63676995
3901,0.013489008
10180,0.40320936
8854,0.07964498
9592,0.107402235
6879,0.8885154
5380,0.9974823
3929,0.9971261
472,0.9995271
6689,0.016971946
7597,0.25183272
6851,0.15604734
1858,0.11271793
1680,0.48987007
314,0.852106
4920,0.004920155
2389,0.737492
10816,0.7203644
3097,0.05712363
4934,0.056058496
10802,0.00816676
3083,0.96630245
300,0.021750629
1694,0.36483544
466,0.8136257
8868,0.7629719
7583,0.02588293
6845,0.6805358
5394,0.99937433
4115,0.20325848
2564,0.20571774
10023,0.7656301
6702,0.46877152
9431,0.9154879
8049,0.9470664
12152,0.0056838393
6064,0.98516
9357,0.90327215
2202,0.9987998
10745,0.19195697
4673,0.099078655
5579,0.41653603
2216,0.9767822
10751,0.08221704
3108,0.07027653
10989,0.103330165
4667,0.9922737
12146,0.97886765
6070,0.90804046
9343,0.8815057
6716,0.97651386
9425,0.5516583
1079,0.36122853
7408,0.01204136
4101,0.2201755
11329,0.42835477
2570,0.9762277
10037,0.13957179
1051,0.16551769
8713,0.7095289
7420,0.6676731
4129,0.27311668
11301,0.055571914
3646,0.42751685
2558,0.024935365
5237,0.7282981
5551,0.79809344
4897,0.3405239
10779,0.033071846
11467,0.01646322
3120,0.41919783
8075,0.83652556
7346,0.9157055
1737,0.7633698
6058,0.16392857
8061,0.94611436
7352,0.951059
1723,0.07719594
5545,0.115154624
4883,0.48352122
11473,0.99801266
3134,0.9925758
11315,0.48098347
3652,0.84030974
5223,0.059466332
9419,0.93888736
1045,0.3495271
8707,0.9897589
7434,0.45931727
6919,0.0144355
8934,0.105038315
3861,0.045620054
11498,0.4172585
10786,0.068721026
4868,0.392291
9394,0.9999144
1910,0.9851718
12191,0.9998355
248,0.11916956
9380,0.99710804
1904,0.9660393
12185,0.72901744
10792,0.15446773
3875,0.9986321
8920,0.9999784
3685,0.31010157
6925,0.038119793
1092,0.67748034
506,0.00494653
8908,0.03570977
260,0.10430211
7385,0.1376403
10962,0.9903892
5592,0.99856484
4854,0.86770505
4698,0.9676614
10976,0.5754717
5586,0.8100704
4840,0.9982703
274,0.08452469
1938,0.9716355
7391,0.33158302
6931,0.04729837
512,0.0015194416
1086,0.9937757
3849,0.9998718
3691,0.021108538
4471,0.22286522
11659,0.16849133
10547,0.15239805
2000,0.4297093
11881,0.74983776
9155,0.8580348
6266,0.51599663
1509,0.94526064
12350,0.66845
7178,0.033836782
923,0.9999373
12436,0.50676143
9633,0.034463525
6500,0.8976753
5009,0.03344661
10221,0.86595917
2766,0.965307
3478,0.99790275
4317,0.85569453
10235,0.011015564
2772,0.2714064
4303,0.98472
8539,0.9905616
937,0.2270348
12422,0.9744646
9627,0.018113464
6514,0.96119565
9141,0.729792
6272,0.020847589
12344,0.12682581
4465,0.96511436
10553,0.11753479
2014,0.15808702
11895,0.5713032
9169,0.9942516
1535,0.008684933
7144,0.99991417
8277,0.2066235
3322,0.13462707
11665,0.6894219
5753,0.24615687
5035,0.999252
3444,0.022772968
11103,0.05458808
2982,0.47100303
7622,0.86521745
8511,0.015875816
1253,0.3059128
7636,0.6921646
8505,0.9338319
1247,0.06152442
6528,0.3022741
5021,0.8286085
10209,0.5174278
3450,0.22683367
11117,0.9901378
2996,0.99769795
4459,0.03961608
3336,0.8447207
11671,0.924492
2028,0.025702447
5747,0.7980756
1521,0.9889455
12378,0.9626664
7150,0.18686226
8263,0.63721824
12393,0.6293013
8288,0.99002993
9196,0.51730853
10584,0.77149355
11842,0.089383036
5974,0.2285229
738,0.99796045
7805,0.15414387
9828,0.9482888
7811,0.14459679
2969,0.94276047
10590,0.018825084
11856,0.21674556
5960,0.02064535
12387,0.06824708
9182,0.7970449
5790,0.13617602
5948,0.78693676
7187,0.071466535
6299,0.07819119
7839,0.99734485
704,0.485669
1290,0.9993303
9814,0.31943887
3487,0.43626598
2941,0.016316175
2799,0.018363416
3493,0.011208177
2955,0.5349943
1284,0.8990581
710,0.20363235
9800,0.10829541
7193,0.14609012
5784,0.9997474
9801,0.0037741065
711,0.18322724
1285,0.0054799616
2954,0.028942645
3492,0.2720403
5785,0.06463641
7192,0.0018858314
6298,0.34553164
7186,0.10961023
5949,0.12745824
5791,0.0568299
2798,0.56574035
2940,0.9941722
3486,0.7714523
9815,0.824932
1291,0.79773957
705,0.51650745
7838,0.96807444
2968,0.017464012
7810,0.38699913
9183,0.15175754
12386,0.9997798
5961,0.14326257
11857,0.06070566
10591,0.9402379
5975,0.9767061
11843,0.7284729
10585,0.14632276
9197,0.051519096
8289,0.8286283
12392,0.96227586
9829,0.90148103
7804,0.8200375
739,0.37168413
2997,0.2464526
11116,0.38226396
3451,0.13367048
10208,0.9947101
5020,0.7901181
6529,0.9593802
1246,0.05269456
8504,0.1818603
7637,0.9885366
8262,0.09235409
7151,0.36882907
12379,0.99453753
1520,0.2153062
5746,0.06673375
2029,0.112942934
11670,0.7869959
3337,0.23992077
4458,0.8116565
5752,0.9735957
11664,0.29647705
3323,0.7617059
8276,0.9784694
7145,0.042021543
1534,0.5428166
9168,0.9676149
1252,0.0013350248
8510,0.80685234
7623,0.5841402
2983,0.0029802024
11102,0.41589987
3445,0.9995399
5034,0.005987078
6515,0.114658594
9626,0.7311972
12423,0.18128398
8538,0.484173
936,0.27519485
4302,0.91811347
2773,0.19500557
10234,0.16445652
11894,0.9874761
2015,0.34560442
10552,0.050051898
4464,0.99910593
12345,0.057249278
6273,0.9525502
9140,0.8748778
7179,0.99748737
12351,0.24023783
1508,0.99982715
6267,0.16068792
9154,0.0016672015
11880,0.44890523
2001,0.9425241
10546,0.04449895
11658,0.30613294
4470,0.07078457
4316,0.8866733
3479,0.9681208
2767,0.9979351
10220,0.98453915
5008,0.106868595
6501,0.0210343
9632,0.06764653
12437,0.61618745
922,0.95928407
7390,0.7915677
1939,0.9943371
275,0.13074589
4841,0.9537967
5587,0.9703188
4699,0.29386404
10977,0.2277135
3690,0.8613457
3848,0.043411404
1087,0.7494603
513,0.95326084
6930,0.16618109
507,0.8755619
1093,0.88852084
8909,0.0076192915
6924,0.018272012
3684,0.12775376
4855,0.00613755
5593,0.5862357
10963,0.9994519
7384,0.06950885
261,0.029559225
10793,0.1841977
12184,0.9908906
1905,0.96544594
9381,0.9174458
249,0.2684649
8921,0.051114023
3874,0.9847691
3860,0.7681587
8935,0.993202
6918,0.996645
12190,0.57014525
1911,0.39053094
9395,0.70931387
10787,0.7310943
4869,0.006691277
11499,0.007866174
3135,0.03645277
11472,0.9974104
4882,0.022370905
5544,0.012012243
1722,0.99994445
7353,0.98625183
8060,0.33561864
7435,0.99957436
8706,0.4644602
1044,0.8707906
9418,0.1507585
5222,0.991436
3653,0.72785354
11314,0.9722022
5236,0.9979099
2559,0.99694496
3647,0.07439467
11300,0.99990255
4128,0.030911535
7421,0.9532935
8712,0.56271243
1050,0.031635374
6059,0.063583374
1736,0.029292464
7347,0.79598653
8074,0.57172483
3121,0.019355446
11466,0.022335857
4896,0.15884009
10778,0.022551686
5550,0.27906036
9342,0.9644347
6071,0.021463394
12147,0.74228674
10988,0.07021016
4666,0.8839687
3109,0.8920365
10750,0.7196635
2217,0.90495324
5578,0.7424088
10036,0.98767567
2571,0.19307622
11328,0.062338144
4100,0.047320396
7409,0.0011101663
1078,0.05720356
9424,0.99832344
6717,0.01562354
9430,0.9999527
6703,0.9900212
10022,0.64991015
2565,0.08560035
4114,0.016012311
4672,0.24163762
10744,0.9201485
2203,0.037301093
9356,0.99539065
6065,0.52288985
12153,0.9322988
8048,0.42906326
1695,0.16554824
301,0.11179969
3082,0.46036097
10803,0.019510716
4935,0.95854026
5395,0.96559834
6844,0.98755753
7582,0.36184108
467,0.97457635
8869,0.8870081
6850,0.80335176
7596,0.8827452
6688,0.9422889
473,0.98900807
3928,0.97376466
5381,0.60757804
3096,0.7905971
10817,0.04865995
2388,0.53573114
4921,0.42717636
315,0.92817926
1681,0.06251243
1859,0.9139954
4909,0.9296626
1871,0.992602
6878,0.06392589
9593,0.24603388
8855,0.9902233
10181,0.8757037
3900,0.09476262
10195,0.9983665
3914,0.9240726
8699,0.93098825
9587,0.12465882
8841,0.022821188
329,0.0023621619
1865,0.86210024
5430,0.46839547
10618,0.5884612
3041,0.75813925
11506,0.87050325
7227,0.066670835
8114,0.9997033
1656,0.17876697
6139,0.41562527
1130,0.832147
6887,0.47490656
7541,0.3395809
8672,0.9928249
4048,0.013935
3727,0.06792706
11260,0.021030664
2439,0.25153488
5356,0.04584691
3733,0.01281026
11274,0.99514985
5342,0.029016018
9578,0.30850738
1124,0.2443048
6893,0.07468921
7555,0.845216
8666,0.9968648
7233,0.1871365
8100,0.088721246
1642,0.64988756
5424,0.18209314
3055,0.92848396
11512,0.68501234
8128,0.5022201
12033,0.99606764
9236,0.09982416
6105,0.99853885
10624,0.05967146
2363,0.048900694
4712,0.0069265068
4074,0.07100114
10142,0.441618
2405,0.21253663
9550,0.9333413
6663,0.9944248
8896,0.016150951
498,0.7410021
9544,0.365126
6677,0.008558482
1118,0.11928737
8882,0.82023627
7569,0.51148695
4060,0.0038154423
11248,0.99995947
10156,0.01377818
2411,0.2873024
5418,0.57196367
10630,0.13760948
2377,0.07329896
3069,0.90523314
4706,0.041692197
12027,0.017250359
9222,0.99677384
6111,0.9780294
665,0.018782973
7958,0.059126467
7780,0.26209918
9975,0.48414108
4289,0.7385187
2820,0.99898195
5197,0.24213406
5829,0.42194957
3280,0.18335438
103,0.19315124
1497,0.9573748
1483,0.9227525
117,0.015372992
3294,0.6077524
2834,0.7738017
5183,0.33994406
671,0.011538923
7794,0.045163184
9961,0.06999314
10383,0.22407985
7964,0.2342875
659,0.068499744
9791,0.12510192
881,0.2282252
9949,0.63247776
11923,0.99403286
5815,0.97896445
11937,0.16453418
5801,0.38459027
7970,0.0057112277
9785,0.9280807
895,0.43377307
11089,0.99943477
2808,0.77863497
10397,0.024001747
5154,0.030934304
11062,0.99331474
3525,0.16587278
8470,0.5932318
7743,0.030543
1332,0.9827988
9008,0.1065352
1454,0.2589584
8316,0.96197903
7025,0.3039686
11704,0.006786257
3243,0.9635877
5632,0.79505324
4538,0.34892288
11710,0.03483063
3257,0.13608152
2149,0.064350516
5626,0.022332758
1440,0.20327744
12219,0.8564185
8302,0.0715501
7031,0.15781438
8464,0.8984779
7757,0.1569744
1326,0.13663414
6449,0.91713804
5140,0.76412845
10368,0.97350407
11076,0.07174149
3531,0.33232263
842,0.9859441
6461,0.4013969
9752,0.22422644
5168,0.746684
2607,0.35039788
10340,0.12995076
3519,0.21822357
4276,0.44349864
4510,0.026090592
11738,0.06585586
2161,0.074741274
10426,0.092653245
6307,0.7345512
9034,0.1173493
